"Feature","PathCR.0.n","PathCR.0.mn","PathCR.1.n","PathCR.1.mn","PathCR.0.vs.PathCR.1","p.adj"
"Genetic_Information_Processing.Transcription.Transcription_factors","9","1.77350272221219","3","1.96234545310651",0.372727272727273,0.867579908675799
"Genetic_Information_Processing.Transcription.Transcription_machinery","9","0.876739132604326","3","0.832677220201306",1,NA
"Genetic_Information_Processing.Translation.Aminoacyl_tRNA_biosynthesis","9","1.18555174723586","3","1.04496687819729",0.281818181818182,0.867579908675799
"Genetic_Information_Processing.Translation.RNA_transport","9","0.168808098647553","3","0.149645654106995",1,NA
"Genetic_Information_Processing.Translation.Ribosome","9","2.31964000387551","3","2.02900397580325",0.145454545454545,0.867579908675799
"Genetic_Information_Processing.Translation.Ribosome_Biogenesis","9","1.36250504824108","3","1.33598615194993",0.481818181818182,0.867579908675799
"Genetic_Information_Processing.Translation.Ribosome_biogenesis_in_eukaryotes","9","0.0576100428635987","3","0.0459614813309322",0.372727272727273,0.867579908675799
"Genetic_Information_Processing.Translation.Translation_factors","9","0.51721373709777","3","0.461166231939982",0.209090909090909,0.867579908675799
"Genetic_Information_Processing.Translation.mRNA_surveillance_pathway","9","0.00326899696449727","3","0.000670450665533214",0.709584935745479,0.867579908675799
"Human_Diseases.Cancers.Bladder_cancer","9","0.00356992541888687","3","0.00452426660190942",1,NA
"Human_Diseases.Cancers.Chronic_myeloid_leukemia","9","7.96501441822099e-05","3","1.54108945161299e-05",0.429829306052495,0.867579908675799
"Human_Diseases.Cancers.Colorectal_cancer","9","0.00375687037270931","3","0.000594055462732466",0.308329778958003,0.867579908675799
"Human_Diseases.Cancers.Pathways_in_cancer","9","0.0409762895157219","3","0.0446363227379637",0.727272727272727,0.867579908675799
"Human_Diseases.Cancers.Prostate_cancer","9","0.0310861509282407","3","0.0343514405965322",0.727272727272727,0.867579908675799
"Human_Diseases.Cancers.Renal_cell_carcinoma","9","0.00709185588504389","3","0.0103597632356579",1,NA
"Human_Diseases.Cancers.Small_cell_lung_cancer","9","0.00375935263858709","3","0.000594055462732466",0.308329778958003,0.867579908675799
"Human_Diseases.Cardiovascular_Diseases.Hypertrophic_cardiomyopathy_HCM","9","0.00026768005758155","3","1.52225317216723e-05",0.249999181535865,0.867579908675799
"Human_Diseases.Cardiovascular_Diseases.Viral_myocarditis","9","0.00375687037270931","3","0.000594055462732466",0.308329778958003,0.867579908675799
"Human_Diseases.Immune_System_Diseases.Primary_immunodeficiency","9","0.0489402384981316","3","0.0462545549268311",1,NA
"Human_Diseases.Immune_System_Diseases.Systemic_lupus_erythematosus","9","0.000326385389551682","3","0.00119789126534242",0.781138061908823,0.867579908675799
"Human_Diseases.Infectious_Diseases.African_trypanosomiasis","9","0.00467496860231633","3","0.00704810474989209",0.727272727272727,0.867579908675799
"Human_Diseases.Infectious_Diseases.Amoebiasis","9","0.0117675173911453","3","0.0117599160954067",1,NA
"Human_Diseases.Infectious_Diseases.Bacterial_invasion_of_epithelial_cells","9","0.0013089627243148","3","0.0119111893292318",0.6,0.867579908675799
"Human_Diseases.Infectious_Diseases.Chagas_disease_American_trypanosomiasis","9","0.00297378279378737","3","0.00492970090935482",1,NA
"Human_Diseases.Infectious_Diseases.Epithelial_cell_signaling_in_Helicobacter_pylori_infection","9","0.0785656974624672","3","0.0889905505902635",0.372727272727273,0.867579908675799
"Human_Diseases.Infectious_Diseases.Hepatitis_C","9","0.00161418931501637","3","0.00033517824206831",0.64332106041747,0.867579908675799
"Human_Diseases.Infectious_Diseases.Influenza_A","9","0.00537105968770826","3","0.000929233704803311",0.281818181818182,0.867579908675799
"Human_Diseases.Infectious_Diseases.Measles","9","0.00161418931501637","3","0.00033517824206831",0.64332106041747,0.867579908675799
"Human_Diseases.Infectious_Diseases.Pertussis","9","0.0182223678617063","3","0.0667738407536849",0.6,0.867579908675799
"Human_Diseases.Infectious_Diseases.Staphylococcus_aureus_infection","9","0.0477300513733403","3","0.0783698558760816",1,NA
"Human_Diseases.Infectious_Diseases.Toxoplasmosis","9","0.00375687037270931","3","0.000594055462732466",0.308329778958003,0.867579908675799
"Human_Diseases.Infectious_Diseases.Tuberculosis","9","0.148482653729108","3","0.128172826827295",0.209090909090909,0.867579908675799
"Human_Diseases.Infectious_Diseases.Vibrio_cholerae_infection","9","0.00145715274983331","3","0.000868970975641581",0.45875609488554,0.867579908675799
"Human_Diseases.Infectious_Diseases.Vibrio_cholerae_pathogenic_cycle","9","0.068516719318743","3","0.0835031779004259",0.481818181818182,0.867579908675799
"Human_Diseases.Metabolic_Diseases.Type_I_diabetes_mellitus","9","0.0488220906679656","3","0.0422153330933315",0.209090909090909,0.867579908675799
