"Feature","PathCR.0.n","PathCR.0.mn","PathCR.1.n","PathCR.1.mn","PathCR.0.vs.PathCR.1","p.adj"
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Clostridiales_Incertae_Sedis_XIII.g_unassigned","29","0.0110344827586207","15","0.00666666666666667",0.428963667237583,0.658188976244272
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Eubacteriaceae.g_Anaerofustis","29","0.0144827586206897","15","0.00533333333333333",0.391091851952477,0.644958492693559
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Eubacteriaceae.g_Eubacterium","29","0.369655172413793","15","0.437333333333333",0.930870570196621,0.950898770284818
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Incertae_sedis.g_Incertae_sedis","29","0.0889655172413793","15","0.0253333333333333",0.0278147185737696,0.217881962161195
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Anaerostipes","29","0.0151724137931035","15","0.00933333333333333",0.926400996851176,0.950898770284818
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Blautia","29","7.41103448275862","15","8.98933333333333",0.435405361690582,0.658188976244272
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Clostridium_XlVa","29","5.92896551724138","15","8.14933333333333",0.0744246867344342,0.334228258569603
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Clostridium_XlVb","29","0.19448275862069","15","0.092",0.441126654291374,0.658188976244272
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Coprococcus","29","1.09586206896552","15","0.761333333333333",0.286828992232701,0.599153894886087
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Dorea","29","2.43586206896552","15","1.76533333333333",0.169351426266909,0.468206884384984
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Howardella","29","0.0186206896551724","15","0.00133333333333333",0.0883126303492582,0.343791216849883
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Lachnobacterium","29","0.384137931034483","15","0.416",0.728195911372493,0.87756943165403
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Lactonifactor","29","0.00206896551724138","15","0.00266666666666667",0.787021614576913,0.910862394803635
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Pseudobutyrivibrio","29","0.00689655172413793","15","0.004",0.438477751847674,0.658188976244272
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Robinsoniella","29","0.00620689655172414","15","0.0146666666666667",0.179625230485668,0.471218000414015
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Roseburia","29","3.89103448275862","15","7.53466666666667",0.0123794960516496,0.164482497225482
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_unassigned","29","3.91034482758621","15","2.116",0.0174469146963642,0.164482497225482
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Peptococcaceae_1.g_Peptococcus","29","0.0427586206896552","15","0.00133333333333333",0.13595387061646,0.412247220578943
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Peptostreptococcaceae.g_Clostridium_XI","29","2.16620689655172","15","2.2",0.363733842216256,0.64314351983029
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Anaerofilum","29","0.191724137931034","15","0.072",0.0107304321174111,0.164482497225482
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Anaerotruncus","29","0.383448275862069","15","0.478666666666667",0.399307320184765,0.647153243058067
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Butyricicoccus","29","0.195172413793103","15","0.189333333333333",0.510730081536798,0.68837754159633
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Clostridium_III","29","0.304137931034483","15","0.072",0.00382051627163201,0.164482497225482
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Clostridium_IV","29","0.08","15","0.0426666666666667",0.95976529839132,0.95976529839132
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Faecalibacterium","29","13.968275862069","15","17.6813333333333",0.197908558945293,0.471218000414015
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Flavonifractor","29","0.506896551724138","15","0.326666666666667",0.161545733084608,0.460160573028883
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Hydrogenoanaerobacterium","29","0.100689655172414","15","0.008",0.113501093187993,0.368930162527225
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Incertae_sedis","29","0.0289655172413793","15","0.0226666666666667",0.358538298957391,0.64314351983029
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Oscillibacter","29","2.07310344827586","15","0.962666666666667",0.0632526211280256,0.334228258569603
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Pseudoflavonifractor","29","0.0531034482758621","15","0.06",0.989899578967334,NA
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Ruminococcus","29","4.68689655172414","15","5.49066666666667",0.940782825920086,0.950898770284818
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Saccharofermentans","29","0.0317241379310345","15","0.032",0.818662021148285,0.910862394803635
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Subdoligranulum","29","0.0627586206896552","15","0.088",0.272111471889173,0.594848333897262
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_unassigned","29","1.63379310344828","15","1.328",1,NA
"p_Firmicutes.c_Clostridia.o_Clostridiales.f_unassigned.g_unassigned","29","8.88068965517241","15","3.02666666666667",1.31223556192254e-05,0.00123350142820719
"p_Firmicutes.c_Clostridia.o_unassigned.f_unassigned.g_unassigned","29","0.00827586206896552","15","0.004",0.970588542042304,NA
"p_Firmicutes.c_Erysipelotrichia.o_Erysipelotrichales.f_Erysipelotrichaceae.g_Allobaculum","29","0.00758620689655172","15","0.008",0.180851665826124,0.471218000414015
"p_Firmicutes.c_Erysipelotrichia.o_Erysipelotrichales.f_Erysipelotrichaceae.g_Clostridium_XVIII","29","5.65724137931034","15","2.19466666666667",0.511670259521535,0.68837754159633
"p_Firmicutes.c_Erysipelotrichia.o_Erysipelotrichales.f_Erysipelotrichaceae.g_Coprobacillus","29","0.289655172413793","15","0.194666666666667",0.930351008396176,0.950898770284818
"p_Firmicutes.c_Erysipelotrichia.o_Erysipelotrichales.f_Erysipelotrichaceae.g_Holdemania","29","0.0413793103448276","15","0.044",0.376307378624106,0.64314351983029
"p_Firmicutes.c_Erysipelotrichia.o_Erysipelotrichales.f_Erysipelotrichaceae.g_Solobacterium","29","0.00344827586206897","15","0.00266666666666667",0.82206623167804,0.910862394803635
"p_Firmicutes.c_Erysipelotrichia.o_Erysipelotrichales.f_Erysipelotrichaceae.g_Turicibacter","29","0.866206896551724","15","0.636",0.596559978030293,0.778842193539549
"p_Firmicutes.c_Negativicutes.o_Selenomonadales.f_Acidaminococcaceae.g_Acidaminococcus","29","0.167586206896552","15","0.229333333333333",0.156663213259207,0.460160573028883
"p_Firmicutes.c_Negativicutes.o_Selenomonadales.f_Acidaminococcaceae.g_Phascolarctobacterium","29","0.450344827586207","15","0.494666666666667",0.326250674273496,0.638907570452263
"p_Firmicutes.c_Negativicutes.o_Selenomonadales.f_Veillonellaceae.g_Allisonella","29","0.0179310344827586","15","0.00266666666666667",0.500336916435185,0.68837754159633
"p_Firmicutes.c_Negativicutes.o_Selenomonadales.f_Veillonellaceae.g_Dialister","29","0.45448275862069","15","0.008",0.0987485410100729,0.343791216849883
"p_Firmicutes.c_Negativicutes.o_Selenomonadales.f_Veillonellaceae.g_Megasphaera","29","0.308965517241379","15","0.702666666666667",0.294141662844524,0.60107209363881
"p_Firmicutes.c_Negativicutes.o_Selenomonadales.f_Veillonellaceae.g_Veillonella","29","0.0420689655172414","15","0.156",0.0174981380027108,0.164482497225482
"p_Firmicutes.c_Negativicutes.o_Selenomonadales.f_unassigned.g_unassigned","29","0.195172413793103","15","0.166666666666667",0.59109565323586,0.778842193539549
"p_Firmicutes.c_unassigned.o_unassigned.f_unassigned.g_unassigned","29","1.14620689655172","15","1.09866666666667",0.797281891527483,0.910862394803635
"p_Fusobacteria.c_Fusobacteria.o_Fusobacteriales.f_Fusobacteriaceae.g_Fusobacterium","29","0.342068965517241","15","0.00133333333333333",0.309230988522438,0.618461977044876
"p_Proteobacteria.c_Alphaproteobacteria.o_unassigned.f_unassigned.g_unassigned","29","0.00758620689655172","15","0.0386666666666667",0.113818879928612,0.368930162527225
"p_Proteobacteria.c_Betaproteobacteria.o_Burkholderiales.f_Burkholderiaceae.g_Cupriavidus","29","0.00896551724137931","15","0.133333333333333",0.19263019633932,0.471218000414015
"p_Proteobacteria.c_Betaproteobacteria.o_Burkholderiales.f_Oxalobacteraceae.g_Oxalobacter","29","0.00896551724137931","15","0.00933333333333333",0.695363749424345,0.848885616180369
"p_Proteobacteria.c_Betaproteobacteria.o_Burkholderiales.f_Sutterellaceae.g_Parasutterella","29","0.106896551724138","15","0.0533333333333333",1,NA
"p_Proteobacteria.c_Betaproteobacteria.o_Burkholderiales.f_Sutterellaceae.g_Sutterella","29","0.142068965517241","15","0.242666666666667",0.929908762594197,0.950898770284818
"p_Proteobacteria.c_Deltaproteobacteria.o_Desulfovibrionales.f_Desulfovibrionaceae.g_Bilophila","29","0.0117241379310345","15","0.036",0.0161577933784365,0.164482497225482
"p_Proteobacteria.c_Deltaproteobacteria.o_Desulfovibrionales.f_Desulfovibrionaceae.g_Desulfovibrio","29","0.0206896551724138","15","0.0266666666666667",0.685379064394962,0.847705684909558
"p_Proteobacteria.c_Gammaproteobacteria.o_Enterobacteriales.f_Enterobacteriaceae.g_Enterobacter","29","0.0144827586206897","15","0.0453333333333333",0.389288958144379,0.644958492693559
"p_Proteobacteria.c_Gammaproteobacteria.o_Enterobacteriales.f_Enterobacteriaceae.g_EscherichiaShigella","29","0.135172413793103","15","0.44",0.466178051878057,0.684699013695896
"p_Proteobacteria.c_Gammaproteobacteria.o_Enterobacteriales.f_Enterobacteriaceae.g_Klebsiella","29","0.164827586206897","15","0.0973333333333334",0.672067013142845,0.847705684909558
"p_Proteobacteria.c_Gammaproteobacteria.o_Enterobacteriales.f_Enterobacteriaceae.g_unassigned","29","0.0462068965517241","15","0.109333333333333",0.481379607250254,0.68837754159633
"p_Proteobacteria.c_Gammaproteobacteria.o_Pasteurellales.f_Pasteurellaceae.g_Haemophilus","29","0.00344827586206897","15","0.113333333333333",0.0982702372454965,0.343791216849883
"p_Proteobacteria.c_unassigned.o_unassigned.f_unassigned.g_unassigned","29","0.00896551724137931","15","0.008",0.787504458368631,0.910862394803635
"p_Synergistetes.c_Synergistia.o_Synergistales.f_Synergistaceae.g_Cloacibacillus","29","0.0172413793103448","15","0.004",0.34253947631919,0.64314351983029
"p_Verrucomicrobia.c_Verrucomicrobiae.o_Verrucomicrobiales.f_Verrucomicrobiaceae.g_Akkermansia","29","0.0531034482758621","15","0.00533333333333333",0.0371734589739083,0.241422382572645
"p_unassigned.c_unassigned.o_unassigned.f_unassigned.g_unassigned","29","1.45862068965517","15","0.316",0.0321154843886871,0.232219656348968
