"Feature","PathCR.0.n","PathCR.0.mn","PathCR.1.n","PathCR.1.mn","PathCR.0.vs.PathCR.1","p.adj"
"Staphylococcus_aureus","9","1.15555555555556","3","5.48",0.193995460228941,0.623556836450168
"Streptococcus_anginosus","9","0.297777777777778","3","0.02",0.536210402726447,0.888810581634915
"Streptococcus_mitis","9","1.08444444444444","3","0.0333333333333333",0.0363636363636364,0.585718662625337
"Streptococcus_mitis.Streptococcus_sanguinis","9","0.206666666666667","3","0.486666666666667",0.77156421316423,0.889047140074382
"Streptococcus_oralis","9","0.711111111111111","3","0",0.148938233384195,0.585718662625337
"Streptococcus_parasanguinis","9","0.78","3","0.02",0.179571161363962,0.598570537879873
"Streptococcus_pneumoniae","9","0.666666666666667","3","0",0.148938233384195,0.585718662625337
"Streptococcus_salivarius","9","6.99333333333333","3","0.1",0.227788624018382,0.683365872055146
"Streptococcus_salivarius.Streptococcus_thermophilus","9","0.328888888888889","3","0.00666666666666667",0.179571161363962,0.598570537879873
"Streptococcus_vestibularis","9","0.108888888888889","3","0",0.148938233384195,0.585718662625337
"Veillonella_atypica","9","0.386666666666667","3","0",0.0934148532889837,0.585718662625337
"Veillonella_parvula","9","0.155555555555556","3","0",0.0934148532889837,0.585718662625337
"otu1274.Dorea_longicatena","9","0.537777777777778","3","1.19333333333333",0.374449715350919,0.888810581634915
"otu13102.Lactobacillus_senioris.Paenibacillus_chitinolyticus.Paenibacillus_graminis.Paenibacillus_jilunlii.Paenibacillus_lactis.Paenibacillus_timonensis.Pediococcus_acidilactici","9","0.262222222222222","3","0.113333333333333",0.777690598193744,0.889047140074382
"otu13138.Blautia_luti","9","0.12","3","1.02",0.0552058891133983,0.585718662625337
"otu14757.Methanimicrococcus_blatticola.Methanocaldococcus_fervens.Methanocaldococcus_indicus.Methanocaldococcus_infernus.Methanocaldococcus_jannaschii.Methanocaldococcus_villosus.Methanococcus_maripaludis.Methanothermococcus_okinawensis.Palaeococcus_helgesonii.Thermococcus_waimanguensis.Thermococcus_waiotapuensis.Thermococcus_zilligii","9","0.571111111111111","3","0.16",0.777297410789522,0.889047140074382
"otu14802.Blautia_producta","9","0.0133333333333333","3","0.12",1,NA
"otu16053.Methanocaldococcus_vulcanius.Methanoculleus_bourgensis.Natronomonas_moolapensis.Natronomonas_pharaonis.Thermococcus_radiotolerans","9","0.393333333333333","3","0",0.148938233384195,0.585718662625337
"otu17754.Coprococcus_catus.Faecalibacterium_prausnitzii.Ruminococcus_callidus.Ruminococcus_champanellensis.Subdoligranulum_variabile","9","0.671111111111111","3","0.626666666666667",0.709092132829016,0.888810581634915
"otu18274.Methanocella_arvoryzae.Methanomassiliicoccus_luminyensis","9","1.02222222222222","3","0.0533333333333333",0.40039394890338,0.888810581634915
"otu19162.Clostridium_aminophilum","9","0.0466666666666667","3","0.266666666666667",1,NA
"otu20684.Ruminococcus_flavefaciens","9","0.06","3","0.0933333333333334",1,NA
"otu2113.Blautia_luti","9","2.02666666666667","3","0.546666666666667",1,NA
"otu23122.Blautia_producta","9","0.735555555555556","3","0.0133333333333333",0.249999181535865,0.725804075426705
"otu24640.Blautia_luti","9","0.0355555555555556","3","0.153333333333333",0.216047203354249,0.670491320754566
"otu25085.Sediminibacterium_salmoneum","9","0.146666666666667","3","0",0.0927619452417809,0.585718662625337
"otu26473.Anaerotruncus_colihominis","9","0.14","3","0.24",0.536210402726447,0.888810581634915
"otu26880.Clostridium_clostridioforme","9","0.135555555555556","3","0.173333333333333",0.701385798301884,0.888810581634915
"otu29325.Paenibacillus_alvei.Paenibacillus_caespitis.Paenibacillus_camelliae.Paenibacillus_chitinolyticus.Paenibacillus_donghaensis.Paenibacillus_glucanolyticus.Paenibacillus_graminis.Paenibacillus_granivorans.Paenibacillus_jilunlii.Paenibacillus_lactis.Paenibacillus_montaniterrae.Paenibacillus_provencensis.Paenibacillus_thailandensis.Paenibacillus_timonensis.Paenibacillus_urinalis.Paenibacillus_wynnii.Pediococcus_acidilactici.Salinicoccus_alkaliphilus.Salinicoccus_carnicancri.Salinicoccus_hispanicus.Salinicoccus_kekensis.Salinicoccus_kunmingensis.Salinicoccus_marinus.Salinicoccus_qingdaonensis.Salinicoccus_roseus","9","1.12444444444444","3","0.04",0.536210402726447,0.888810581634915
"otu33600.Roseburia_inulinivorans","9","0.544444444444445","3","1.48666666666667",0.852282594797826,0.891923645718655
"otu3648.Alistipes_finegoldii","9","0.0777777777777778","3","0.0466666666666667",0.680068877358518,0.888810581634915
"otu39847.Anaerofilum_agile.Anaerofilum_pentosovorans","9","0.0311111111111111","3","0.12",1,NA
"otu40348.Methermicoccus_shengliensis","9","0.708888888888889","3","0",0.148938233384195,0.585718662625337
"otu40858.Lachnobacterium_bovis","9","0.308888888888889","3","0.08",0.836646739521369,0.891923645718655
"otu45937.Clostridium_maritimum","9","1.04222222222222","3","0.44",0.323713862074895,0.809284655187237
"otu4639.Oscillibacter_valericigenes","9","0.104444444444444","3","0.186666666666667",0.692451353592835,0.888810581634915
"otu47839.Lachnobacterium_bovis.Roseburia_hominis","9","1.06666666666667","3","0.733333333333333",0.637351888233937,0.888810581634915
"otu49068.Blautia_glucerasea.Blautia_schinkii","9","0.277777777777778","3","0.926666666666667",0.621710652363958,0.888810581634915
"otu51338.Blautia_glucerasea","9","0.331111111111111","3","0.326666666666667",0.396143909152074,0.888810581634915
"otu52359.Acetanaerobacterium_elongatum.Anaerotruncus_colihominis.Clostridium_methylpentosum.Clostridium_sporosphaeroides.Faecalibacterium_prausnitzii.Ruminococcus_bromii.Saccharofermentans_acetigenes","9","1.02666666666667","3","0.32",0.767186996473559,0.889047140074382
"otu52933.Clostridium_sporosphaeroides.Faecalibacterium_prausnitzii.Heliorestis_baculata.Heliorestis_convulata.Heliorestis_daurensis.Ruminococcus_albus","9","0.0355555555555556","3","0.0733333333333333",0.552983156244374,0.888810581634915
"otu53069.Clostridium_hathewayi.Dorea_longicatena","9","0.266666666666667","3","0.0133333333333333",0.605445426043201,0.888810581634915
"otu53465.Clostridium_oroticum","9","0.235555555555556","3","0.733333333333333",0.258763117768986,0.727771268725273
"otu53723.Roseburia_faecis.Roseburia_hominis.Roseburia_intestinalis","9","1.08444444444444","3","3.69333333333333",0.125078414024086,0.585718662625337
"otu54545.Flavonifractor_plautii","9","0.157777777777778","3","0.34",0.442281336405746,0.888810581634915
"otu55965.Thermococcus_waimanguensis.Thermococcus_waiotapuensis.Thermococcus_zilligii","9","0.488888888888889","3","0.166666666666667",0.843537264876693,0.891923645718655
"otu58550.Acidianus_brierleyi.Acidianus_convivator.Acidianus_hospitalis.Acidianus_infernus.Acidianus_manzaensis.Acidianus_pozzuoliensis.Acidianus_sulfidivorans.Acidianus_tengchongenses.Archaeoglobus_infectus.Caldisphaera_lagunensis.Fervidicoccus_fontis.Geoglobus_ahangari.Ignicoccus_pacificus.Metallosphaera_yellowstonensis.Methanobrevibacter_oralis.Methanobrevibacter_smithii.Methanobrevibacter_wolinii.Methanoculleus_chikugoensis.Methanoculleus_palmolei.Methanofollis_formosanus.Methanolacinia_paynteri.Methanoplanus_petrolearius.Methanospirillum_hungatei.Stygiolobus_azoricus.Sulfolobus_acidocaldarius.Sulfolobus_tengchongensis.Sulfolobus_thuringiensis.Sulfolobus_tokodaii.Sulfolobus_yangmingensis.Thermocladium_modestius","9","0.568888888888889","3","0.426666666666667",0.923486169904247,0.926082320479522
"otu65702.Clostridium_glycyrrhizinilyticum","9","0.628888888888889","3","1.97333333333333",0.132128998813756,0.585718662625337
