"Feature","PathCR.0.n","PathCR.0.mn","PathCR.1.n","PathCR.1.mn","PathCR.0.vs.PathCR.1","p.adj"
"Genetic_Information_Processing.Translation.Ribosome","29","2.36668371855521","15","2.32317307510078",0.055935446006052,0.332884117694553
"Genetic_Information_Processing.Translation.Ribosome_Biogenesis","29","1.45020305624209","15","1.41911014753473",0.00299891396019393,0.18293375157183
"Genetic_Information_Processing.Translation.Ribosome_biogenesis_in_eukaryotes","29","0.046326282935349","15","0.0460345528073488",0.338265401469718,0.655053634592152
"Genetic_Information_Processing.Translation.Translation_factors","29","0.534925292892042","15","0.526024263575758",0.0496722147329265,0.332884117694553
"Human_Diseases.Cancers.Bladder_cancer","29","0.000102716224057267","15","0.000243276077153624",0.165074207242289,0.485278392374922
"Human_Diseases.Cancers.Colorectal_cancer","29","8.65406309262392e-06","15","4.49822290991819e-05",0.129421029216268,0.413236466238431
"Human_Diseases.Cancers.Pathways_in_cancer","29","0.0455970749476007","15","0.0443863226871953",0.218469686356761,0.573189284634943
"Human_Diseases.Cancers.Prostate_cancer","29","0.0447456691214523","15","0.0432783899303352",0.3259329565228,0.6518659130456
"Human_Diseases.Cancers.Renal_cell_carcinoma","29","0.00198360122965875","15","0.0016257307404192",0.462023104339815,0.741668667492861
"Human_Diseases.Cancers.Small_cell_lung_cancer","29","8.65406309262392e-06","15","4.49822290991819e-05",0.129421029216268,0.413236466238431
"Human_Diseases.Cardiovascular_Diseases.Viral_myocarditis","29","8.65406309262392e-06","15","4.49822290991819e-05",0.129421029216268,0.413236466238431
"Human_Diseases.Immune_System_Diseases.Primary_immunodeficiency","29","0.040704009454887","15","0.0419232797170622",0.65942355138615,0.846608402208297
"Human_Diseases.Immune_System_Diseases.Systemic_lupus_erythematosus","29","2.32011667295074e-05","15","1.40483249512289e-05",0.825202392496195,0.932173073004961
"Human_Diseases.Infectious_Diseases.African_trypanosomiasis","29","0.00093790721425601","15","0.000634965792814846",0.119658701470918,0.413236466238431
"Human_Diseases.Infectious_Diseases.Amoebiasis","29","0.0080816172020015","15","0.00916377689976118",0.4182640956267,0.728974566663677
"Human_Diseases.Infectious_Diseases.Bacterial_invasion_of_epithelial_cells","29","0.000567608297611471","15","0.000248818767714135",0.197370820842114,0.554920915881246
"Human_Diseases.Infectious_Diseases.Chagas_disease_American_trypanosomiasis","29","0.000110003797816432","15","0.000274046004476995",0.276571420905787,0.619975187058747
"Human_Diseases.Infectious_Diseases.Epithelial_cell_signaling_in_Helicobacter_pylori_infection","29","0.0988273427369808","15","0.100207843077478",0.4182640956267,0.728974566663677
"Human_Diseases.Infectious_Diseases.Influenza_A","29","8.65406309262392e-06","15","4.49822290991819e-05",0.129421029216268,0.413236466238431
"Human_Diseases.Infectious_Diseases.Pertussis","29","0.00821980245873074","15","0.0138474783047094",0.0140151897118585,0.282241640272952
"Human_Diseases.Infectious_Diseases.Staphylococcus_aureus_infection","29","0.0115099447515874","15","0.00931708516033742",0.052728131258575,0.332884117694553
"Human_Diseases.Infectious_Diseases.Toxoplasmosis","29","8.65406309262392e-06","15","4.49822290991819e-05",0.129421029216268,0.413236466238431
"Human_Diseases.Infectious_Diseases.Tuberculosis","29","0.158017280205933","15","0.155661567531541",0.25801283543472,0.611214872291958
"Human_Diseases.Infectious_Diseases.Vibrio_cholerae_pathogenic_cycle","29","0.0665533982284872","15","0.0670041165118564",0.65942355138615,0.846608402208297
"Human_Diseases.Metabolic_Diseases.Type_I_diabetes_mellitus","29","0.0512252487756043","15","0.0513264312146691",0.902635300474845,0.960974456511197
"Human_Diseases.Metabolic_Diseases.Type_II_diabetes_mellitus","29","0.0539935603081973","15","0.0501136665422357",0.055935446006052,0.332884117694553
"Human_Diseases.Neurodegenerative_Diseases.Alzheimers_disease","29","0.0472415923507663","15","0.0468580149710889",0.4182640956267,0.728974566663677
"Human_Diseases.Neurodegenerative_Diseases.Amyotrophic_lateral_sclerosis_ALS","29","0.00999180641631967","15","0.00597513616331905",0.0281594307190796,0.282241640272952
"Human_Diseases.Neurodegenerative_Diseases.Huntingtons_disease","29","0.0162345394522709","15","0.0153079651789734",0.524052689171653,0.779688147304167
"Human_Diseases.Neurodegenerative_Diseases.Parkinsons_disease","29","0.000466424548100092","15","0.00028620395163096",0.681504635738651,0.846608402208297
"Human_Diseases.Neurodegenerative_Diseases.Prion_diseases","29","0.00618137177384752","15","0.00362135874126487",0.0744246867344342,0.356071050258862
"Metabolism.Amino_Acid_Metabolism.Alanine_aspartate_and_glutamate_metabolism","29","1.08947656178581","15","1.11272643716805",0.25801283543472,0.611214872291958
"Metabolism.Amino_Acid_Metabolism.Amino_acid_related_enzymes","29","1.48657520069381","15","1.4864901760994",0.960974456511197,0.960974456511197
"Metabolism.Amino_Acid_Metabolism.Arginine_and_proline_metabolism","29","1.29728730701312","15","1.31222355591006",0.0974833357139188,0.413236466238431
"Metabolism.Amino_Acid_Metabolism.Cysteine_and_methionine_metabolism","29","0.96531081844422","15","0.960493432997911",0.750353253015398,0.876010496343335
"Metabolism.Amino_Acid_Metabolism.Glycine_serine_and_threonine_metabolism","29","0.805246257669908","15","0.809244560014239",0.338265401469718,0.655053634592152
"Metabolism.Amino_Acid_Metabolism.Histidine_metabolism","29","0.666550167250423","15","0.670184275882764",0.69529569140068,0.846608402208297
"Metabolism.Amino_Acid_Metabolism.Lysine_biosynthesis","29","0.914447478401875","15","0.91095716115371",0.806681633024336,0.915489853292735
"Metabolism.Amino_Acid_Metabolism.Lysine_degradation","29","0.110440525669063","15","0.107950385102852",0.290671782512505,0.633249240473671
"Metabolism.Amino_Acid_Metabolism.Phenylalanine_metabolism","29","0.169107927319727","15","0.173733319124541",0.268611001831011,0.618312117422327
"Metabolism.Amino_Acid_Metabolism.Phenylalanine_tyrosine_and_tryptophan_biosynthesis","29","0.866381875368703","15","0.875655528493843",0.5899914793734,0.808051511657252
"Metabolism.Amino_Acid_Metabolism.Tryptophan_metabolism","29","0.110028120306602","15","0.107094123661465",0.268611001831011,0.618312117422327
"Metabolism.Amino_Acid_Metabolism.Tyrosine_metabolism","29","0.33548279319466","15","0.329308632518415",0.302135906464789,0.646676852433408
"Metabolism.Amino_Acid_Metabolism.Valine_leucine_and_isoleucine_biosynthesis","29","0.810395366772701","15","0.810742732047306",0.941490174962653,0.960974456511197
"Metabolism.Amino_Acid_Metabolism.Valine_leucine_and_isoleucine_degradation","29","0.175275795601623","15","0.173414867253741",0.477144729199481,0.755995544965411
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Betalain_biosynthesis","29","8.64737717770125e-06","15","1.40399020495694e-05",0.225134878321182,0.573353901787449
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Butirosin_and_neomycin_biosynthesis","29","0.0827863573065772","15","0.0773445741205767",0.0300749288815441,0.282241640272952
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Caffeine_metabolism","29","2.75476529440074e-05","15","0",0.0431916494814094,0.332884117694553
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Flavone_and_flavonol_biosynthesis","29","0.00728892103431079","15","0.0066232567220897",0.69529569140068,0.846608402208297
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Flavonoid_biosynthesis","29","0.00721300819166578","15","0.00405724665982577",0.0174125911394242,0.282241640272952
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Isoquinoline_alkaloid_biosynthesis","29","0.0434309958171214","15","0.0472087998924487",0.3259329565228,0.6518659130456
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Novobiocin_biosynthesis","29","0.132611533958657","15","0.133308196072206",0.806681633024336,0.915489853292735
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Penicillin_and_cephalosporin_biosynthesis","29","0.0188773692960651","15","0.0245321448215611",0.0364867522460022,0.306991984414639
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Phenylpropanoid_biosynthesis","29","0.162979408627326","15","0.165923161201275",0.462023104339815,0.741668667492861
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Stilbenoid_diarylheptanoid_and_gingerol_biosynthesis","29","0.000874285732688985","15","0.000374887516391603",0.0200487105045991,0.282241640272952
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Streptomycin_biosynthesis","29","0.324784927898799","15","0.330371256893882",0.338265401469718,0.655053634592152
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.Tropane_piperidine_and_pyridine_alkaloid_biosynthesis","29","0.111211589170636","15","0.111101697045272",0.902635300474845,0.960974456511197
"Metabolism.Biosynthesis_of_Other_Secondary_Metabolites.beta_Lactam_resistance","29","0.0257848485925573","15","0.0312867412743082",0.0140151897118585,0.282241640272952
"Metabolism.Carbohydrate_Metabolism.Amino_sugar_and_nucleotide_sugar_metabolism","29","1.50352401778623","15","1.49865488634074",0.447166451153961,0.73722036541599
"Metabolism.Carbohydrate_Metabolism.Ascorbate_and_aldarate_metabolism","29","0.103812862615971","15","0.100982415109565",0.492526836755789,0.760611064357041
"Metabolism.Carbohydrate_Metabolism.Butanoate_metabolism","29","0.638845893348251","15","0.625128926660829",0.25801283543472,0.611214872291958
"Metabolism.Carbohydrate_Metabolism.C5_Branched_dibasic_acid_metabolism","29","0.338977512004625","15","0.33903712919515",0.922040026904624,0.960974456511197
"Metabolism.Carbohydrate_Metabolism.Citrate_cycle_TCA_cycle","29","0.509966305008009","15","0.51644558356589",0.960974456511197,0.960974456511197
"Metabolism.Carbohydrate_Metabolism.Fructose_and_mannose_metabolism","29","1.08679790261557","15","1.08109048430758",1,NA
"Metabolism.Carbohydrate_Metabolism.Galactose_metabolism","29","0.847022873966289","15","0.875871788076842",0.0467625805849615,0.332884117694553
"Metabolism.Carbohydrate_Metabolism.Glycolysis_Gluconeogenesis","29","1.22738856493209","15","1.18393230085739",0.0592993103896931,0.333245268417321
"Metabolism.Carbohydrate_Metabolism.Glyoxylate_and_dicarboxylate_metabolism","29","0.521623149779423","15","0.535120525342559",0.018691111684684,0.282241640272952
"Metabolism.Carbohydrate_Metabolism.Inositol_phosphate_metabolism","29","0.0881572681969294","15","0.0867144553703377",0.8832872063204,0.953637514788396
"Metabolism.Carbohydrate_Metabolism.Pentose_and_glucuronate_interconversions","29","0.591786346018873","15","0.611437424873228",0.10813287841799,0.413236466238431
"Metabolism.Carbohydrate_Metabolism.Pentose_phosphate_pathway","29","0.960151499335602","15","0.945455513534378",0.279497010559271,0.619975187058747
