"Feature","PathCR.0.n","PathCR.0.mn","PathCR.1.n","PathCR.1.mn","PathCR.0.vs.PathCR.1","p.adj"
"p_Actinobacteria","29","1.80758620689655","15","3.00933333333333",0.862374514593863,0.862374514593863
"p_Bacteroidetes","29","14.6896551724138","15","20.5773333333333",0.0375382772084505,0.0600612435335208
"p_Firmicutes","29","80.831724137931","15","74.6813333333333",0.0322126626970929,0.0600612435335208
"p_Fusobacteria","29","0.410344827586207","15","0.00133333333333333",0.135984365613947,0.181312487485263
"p_Proteobacteria","29","0.726896551724138","15","1.404",0.0331730894204075,0.0600612435335208
"p_Synergistetes","29","0.0172413793103448","15","0.004",0.34253947631919,0.391473687221931
"p_Verrucomicrobia","29","0.0531034482758621","15","0.00533333333333333",0.0371734589739083,0.0600612435335208
"p_unassigned","29","1.45862068965517","15","0.316",0.0321154843886871,0.0600612435335208
